UNIQUE_ID,REPONAME,ISSUE_TYPE,FILE_PATH,LINT_MSG,LHDIFF_LINE_TRACING,START_COMMIT_ID,START_COMMIT_MSG,START_COMMIT_TIMESTAMP,END_COMMIT_ID,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP,CATEOGARY,ISSUE_STATUS,ISSUE_SURVIVED_TIME
800451,hongsenliu/chinese-checkers,UseValueOf,src/org/scoutant/cc/model/Pixel.java,Use Double.valueOf(event.getRawY()) instead,[13]this(new Double(event.getRawX()).intValue() new Double(event.getRawY()).intValue() ); ->[13]this(new Double(event.getRawX()).intValue() new Double(event.getRawY()).intValue() );,3b6146b,Select ball that IS nearest againt true distance.,1309421841,b7d3a00,Refactored size processing. App now manage itself it's screen orientation against preferences.,1350313106,a6c40cc,introducing main layout above GameView.,1350371497,Games,0,40949656
800452,hongsenliu/chinese-checkers,UseValueOf,src/org/scoutant/cc/model/Pixel.java,Use Double.valueOf(event.getRawX()) instead,[13]this(new Double(event.getRawX()).intValue() new Double(event.getRawY()).intValue() ); ->[13]this(new Double(event.getRawX()).intValue() new Double(event.getRawY()).intValue() );,3b6146b,Select ball that IS nearest againt true distance.,1309421841,b7d3a00,Refactored size processing. App now manage itself it's screen orientation against preferences.,1350313106,a6c40cc,introducing main layout above GameView.,1350371497,Games,0,40949656
800191,nolanlawson/KeepScore,UseValueOf,src/com/nolanlawson/keepscore/db/Game.java,Use Long.valueOf(object2.getDateSaved()) instead,[82]return new Long(object2.getDateSaved()).compareTo(object1.getDateSaved()); ->[82]return new Long(object2.getDateSaved()).compareTo(object1.getDateSaved());,6ab09fa,allow games to be loaded... deleted... and edited,1307822131,4482b4b,change the way game names are displayed... make sure game names are copied during copy/rematch,1348580221,6f9e9c6,dont use new Long() constructor,1348580586,Tools,0,40758455
801704,almalence/OpenCamera,UseSparseArrays,src/com/almalence/opencam/ui/AlmalenceGUI.java,Use new SparseIntArray(...) instead for better performance,[323]private static final Map<Integer Integer> ICONS_ISO = new HashMap<Integer Integer>() ->[323]private static final Map<Integer Integer> ICONS_ISO = new HashMap<Integer Integer>(),d58f440,AlmalenceGUI cleaned,1405590890,68bf96b,Merge branch 'master' of https://github.com/almalence/OpenCamera.git,1445859660,f226df05,Manual controls redesign and fix.,1445888764,Photography,0,40297874
802414,apps4av/avare,HandlerLeak,src/com/ds/avare/WebAppInterface.java,This Handler class should be static or leaks might occur (anonymous android.os.Handler),[222]private Handler mHandler = new Handler() { ->[222]private Handler mHandler = new Handler() {,2acca6f,deleted weather cahce and removed a lot of async tasks so we do not hang when network is down,1379227188,22cc967,added hotels from expedia in trip,1418343909,5d301777,fix a crash,1418345118,Transportation,0,39117930
802325,zom/Zom-Android,FloatMath,src/info/guardianproject/otr/app/im/ui/PZSImageView.java,Use java.lang.Math#sqrt instead of android.util.FloatMath#sqrt() since it is faster as of API 8,[345]return FloatMath.sqrt(x * x + y * y); ->[345]return FloatMath.sqrt(x * x + y * y);,803f944,iocipher - image transfer working with image view,1406655469,47e3346,attempt to auto-init chat sessions for all loaded conversations,1445656071,b0fe456,update to SDK 23 and include apache http legacy- we need this for some of the fixes in design and support libraries,1445662892,Customization,0,39007423
802391,zom/Zom-Android,HandlerLeak,src/info/guardianproject/otr/app/im/app/ContactListActivity.java,This Handler class should be static or leaks might occur (info.guardianproject.otr.app.im.app.ContactListActivity.MyHandler),[610]                               ->[615],c5b10eb,Merge pull request #123 from devrandom/xep0184 GUI for XEP-0184.,1333827074,2deff3e,integrated hockeyapp framework for testing... crash reporting,1371233914,0307bd3f,fixes for cacheword... service timeout issues - cleanup of ImApp calling - fixes around service crashing related to cursors,1372127733,Customization,0,38300659
800077,dkovalkov/Sketcher-Tab,UseSparseArrays,src/org/sketchertab/style/StylesFactory.java,Use new SparseArray<Style>(...) instead for better performance,[21]private static Map<Integer StyleBrush> cache = new HashMap<Integer StyleBrush>(); ->[21]private static Map<Integer StyleBrush> cache = new HashMap<Integer StyleBrush>();,9838379,"??????????????, ?????? ????????? ??????.",1316279963,fceda06,Change project settings. Clean up.,1354365778,8535d1a,Added redo action. Changed app name. Made enum from constants. New history system.,1354471397,Media & Video,0,38191434
800079,dkovalkov/Sketcher-Tab,UseSparseArrays,src/org/sketchertab/HistoryHelper.java,Use new SparseArray<Object>(...) instead for better performance,[53]final HashMap<Integer Object> stylesState = new HashMap<Integer Object>(); ->[53]final HashMap<Integer Object> stylesState = new HashMap<Integer Object>();,9838379,"??????????????, ?????? ????????? ??????.",1316279963,fceda06,Change project settings. Clean up.,1354365778,8535d1a,Added redo action. Changed app name. Made enum from constants. New history system.,1354471397,Media & Video,0,38191434
800519,xperia64/timidity-ae,ViewHolder,src/com/xperia64/timidityae/SoundfontArrayAdapter.java,Unconditional layout inflation from view adapter: Should use View Holder pattern (use recycled view passed into this method as the second parameter) for smoother scrolling,[49]convertView = inflater.inflate(R.layout.row_check null); ->[49]convertView = inflater.inflate(R.layout.row_check null);,d8cf0c3,Initial public commit,1409613055,2f57377,Remove actionbarsherlock dependency,1444046409,33ec079,2.5.6,1447384504,Music and audio,0,37771449
801493,adq/redbus,UseValueOf,src/org/redbus/TemporalAlarmReceiver.java,Use Boolean.valueOf(true) instead,[81]requestedServicesLookup.put(curService.toLowerCase() new Boolean(true)); ->[81]requestedServicesLookup.put(curService.toLowerCase() new Boolean(true));,d584339,Implement temporal alarms,1274384325,b321d00,Move into ui package,1312116368,b1a59e7,Chop up arrivaltimeactivity,1312120072,Travel & Local,0,37735747
800511,thelollies/MPC,Recycle,MPC/src/thelollies/mpc/library/SongDatabase.java,This Cursor should be freed up after use with #close(),[268]Cursor cursor = db.rawQuery(selectQuery null); ->[268]Cursor cursor = db.rawQuery(selectQuery null);,6cf202e,Initial commit.,1361756679,190e5bd,Remove volume control from 'non-existing' features,1399165948,3ccc1b4,Removed MPC library from source (now in its own repository... see readme for details). Completely decoupled MPC library from the app. Converted most functions to be synchronous which decreases UI thread lag and means updates to volume/playing/shuffle only happen when the server registers them. Made database update trainsactional which has drastically improved performance and reliability.,1399263165,Music and audio,0,37506486
800513,thelollies/MPC,Recycle,MPC/src/thelollies/mpc/library/SongDatabase.java,This Cursor should be freed up after use with #close(),[196]Cursor cursor = db.rawQuery(selectQuery null); ->[196]Cursor cursor = db.rawQuery(selectQuery null);,6cf202e,Initial commit.,1361756679,190e5bd,Remove volume control from 'non-existing' features,1399165948,3ccc1b4,Removed MPC library from source (now in its own repository... see readme for details). Completely decoupled MPC library from the app. Converted most functions to be synchronous which decreases UI thread lag and means updates to volume/playing/shuffle only happen when the server registers them. Made database update trainsactional which has drastically improved performance and reliability.,1399263165,Music and audio,0,37506486
800514,thelollies/MPC,Recycle,MPC/src/thelollies/mpc/library/SongDatabase.java,This Cursor should be freed up after use with #close(),[163]Cursor cursor = db.rawQuery(selectQuery null); ->[163]Cursor cursor = db.rawQuery(selectQuery null);,6cf202e,Initial commit.,1361756679,190e5bd,Remove volume control from 'non-existing' features,1399165948,3ccc1b4,Removed MPC library from source (now in its own repository... see readme for details). Completely decoupled MPC library from the app. Converted most functions to be synchronous which decreases UI thread lag and means updates to volume/playing/shuffle only happen when the server registers them. Made database update trainsactional which has drastically improved performance and reliability.,1399263165,Music and audio,0,37506486
800515,thelollies/MPC,Recycle,MPC/src/thelollies/mpc/library/SongDatabase.java,This Cursor should be freed up after use with #close(),[136]Cursor cursor = db.rawQuery(selectQuery null); ->[136]Cursor cursor = db.rawQuery(selectQuery null);,6cf202e,Initial commit.,1361756679,190e5bd,Remove volume control from 'non-existing' features,1399165948,3ccc1b4,Removed MPC library from source (now in its own repository... see readme for details). Completely decoupled MPC library from the app. Converted most functions to be synchronous which decreases UI thread lag and means updates to volume/playing/shuffle only happen when the server registers them. Made database update trainsactional which has drastically improved performance and reliability.,1399263165,Music and audio,0,37506486
800516,thelollies/MPC,Recycle,MPC/src/thelollies/mpc/library/SongDatabase.java,This Cursor should be freed up after use with #close(),[106]Cursor cursor = db.rawQuery(selectQuery null); ->[106]Cursor cursor = db.rawQuery(selectQuery null);,6cf202e,Initial commit.,1361756679,190e5bd,Remove volume control from 'non-existing' features,1399165948,3ccc1b4,Removed MPC library from source (now in its own repository... see readme for details). Completely decoupled MPC library from the app. Converted most functions to be synchronous which decreases UI thread lag and means updates to volume/playing/shuffle only happen when the server registers them. Made database update trainsactional which has drastically improved performance and reliability.,1399263165,Music and audio,0,37506486
802319,zom/Zom-Android,Recycle,src/info/guardianproject/otr/app/im/app/SettingActivity.java,This Cursor should be freed up after use with #close(),"[280]Cursor pCursor = cr.query(Imps.ProviderSettings.CONTENT_URInew String[] {Imps.ProviderSettings.NAME Imps.ProviderSettings.VALUE}Imps.ProviderSettings.PROVIDER + ""=?""new String[] { Long.toString( Imps.ProviderSettings.PROVIDER_ID_FOR_GLOBAL_SETTINGS)}null); ->[280]Cursor pCursor = cr.query(Imps.ProviderSettings.CONTENT_URInew String[] {Imps.ProviderSettings.NAME Imps.ProviderSettings.VALUE}Imps.ProviderSettings.PROVIDER + ""=?""new String[] { Long.toString( Imps.ProviderSettings.PROVIDER_ID_FOR_GLOBAL_SETTINGS)}null);",d3fcb87,support custom ringtone selection,1407878649,1bc3442,fix zom.im URL handler to handle links without fingerprints,1445283401,02af4632,update icon,1445332884,Customization,0,37454235
800509,thelollies/MPC,Recycle,MPC/src/thelollies/mpc/library/SettingsDatabase.java,This Cursor should be freed up after use with #close(),"[111]Cursor cursor = db.rawQuery(""SELECT * FROM "" + TABLE_SETTINGS null); ->[111]Cursor cursor = db.rawQuery(""SELECT * FROM "" + TABLE_SETTINGS null);",6cf202e,Initial commit.,1361756679,1a80a21,Create README.md,1369178727,d52bfde,Massive UI overhaul to use ActionBarSherlock tab layout which is more efficient and provides better compatibility for earlier devices. Bug fixes. Added volume feature. Revamped settings page.,1398846832,Music and audio,0,37090153
800510,thelollies/MPC,Recycle,MPC/src/thelollies/mpc/library/SettingsDatabase.java,This Cursor should be freed up after use with #close(),"[93]Cursor cursor = db.rawQuery(""SELECT * FROM "" + TABLE_SETTINGS null); ->[93]Cursor cursor = db.rawQuery(""SELECT * FROM "" + TABLE_SETTINGS null);",6cf202e,Initial commit.,1361756679,1a80a21,Create README.md,1369178727,d52bfde,Massive UI overhaul to use ActionBarSherlock tab layout which is more efficient and provides better compatibility for earlier devices. Bug fixes. Added volume feature. Revamped settings page.,1398846832,Music and audio,0,37090153
800512,thelollies/MPC,Recycle,MPC/src/thelollies/mpc/library/SongDatabase.java,This Cursor should be freed up after use with #close(),[224]SQLiteDatabase db = this.getReadableDatabase(); ->[229]SQLiteDatabase db = this.getReadableDatabase();,6cf202e,Initial commit.,1361756679,1a80a21,Create README.md,1369178727,d52bfde,Massive UI overhaul to use ActionBarSherlock tab layout which is more efficient and provides better compatibility for earlier devices. Bug fixes. Added volume feature. Revamped settings page.,1398846832,Music and audio,0,37090153
802322,zom/Zom-Android,Recycle,src/info/guardianproject/otr/app/im/app/SettingActivity.java,This Cursor should be freed up after use with #close(),[103]Cursor pCursor = cr.query(Imps.ProviderSettings.CONTENT_URI ->[103]Cursor pCursor = cr.query(Imps.ProviderSettings.CONTENT_URI,1a8a1dc,iocipher - use chat id as identifier for vfs,1408725475,1bc3442,fix zom.im URL handler to handle links without fingerprints,1445283401,02af4632,update icon,1445332884,Customization,0,36607409
802425,apps4av/avare,HandlerLeak,src/com/ds/avare/IHelperService.java,This Handler class should be static or leaks might occur (anonymous android.os.Handler),[172]private Handler mHandler = new Handler() { ->[172]private Handler mHandler = new Handler() {,8dd3777,now receiving and updating adsb position,1382923577,22cc967,added hotels from expedia in trip,1418343909,5d301777,fix a crash,1418345118,Transportation,0,35421541
802261,zom/Zom-Android,UseSparseArrays,src/info/guardianproject/otr/app/im/app/ImApp.java,Use new android.support.v4.util.LongSparseArray(...) instead for better performance,[216]mConnections = new HashMap<Long IImConnection>(); ->[246]mConnections = new HashMap<Long IImConnection>();,bdd638c,more fixes for SQLCipher integration,1372676129,0d60888,forgot to init mTrustManager instance,1407780326,99765a79,MemTrustMgr needs to be accessible from activity and service for UI display popup to work... we must bind an active activity,1407786030,Customization,0,35109901
800078,dkovalkov/Sketcher-Tab,UseSparseArrays,src/org/sketchertab/Sketcher.java,Use new SparseIntArray(...) instead for better performance,[36]private static final HashMap<Integer Integer> StyleButtonIdMap = new HashMap<Integer Integer>(); ->[36]private static final HashMap<Integer Integer> StyleButtonIdMap = new HashMap<Integer Integer>();,8f7177f,"????????? ????? ????, ????? ????? ????????. ?????? ?????? ?????.",1319483773,fceda06,Change project settings. Clean up.,1354365778,8535d1a,Added redo action. Changed app name. Made enum from constants. New history system.,1354471397,Media & Video,0,34987624
800130,TomTasche/OpenDocument.droid,ViewHolder,src/at/enajat/david/android/filechooser/FragmentFileAdapter.java,Unconditional layout inflation from view adapter: Should use View Holder pattern (use recycled view passed into this method as the second parameter) for smoother scrolling,[131]final View v = LayoutInflater.from(context).inflate(android.R.layout.simple_list_item_1 ->[131]final View v = LayoutInflater.from(context).inflate(android.R.layout.simple_list_item_1,83be9c7,HONEYCOMB... again.,1311778913,56cfe60,rewrite... reorganize... restructure and rethink work in background,1346456358,b62c79b,integrate ads... in-app billing; remove internal file chooser... rely on external ones instead; no more reload document unnecessarily; show individual error messages for certain exceptions,1346540147,Business,0,34761234
800105,vogtp/android-CPU-tuner,UseSparseArrays,src/ch/amana/android/cputuner/view/adapter/PagerAdapter.java,Use new SparseArray<Fragment>(...) instead for better performance,[32]private final Map<Integer Fragment> fragments = new HashMap<Integer Fragment>(); ->[32]private final Map<Integer Fragment> fragments = new HashMap<Integer Fragment>();,a3a1085,fix fragment leak,1318880937,a9e637c,Use interactive governor on Android 4.0 and later,1353020954,865ceb0,get rid of bugg UI stuff,1353168193,Tools,0,34287256
801471,aikuma/aikuma,DrawAllocation,Aikuma/src/org/lp20/aikuma/ui/CustomSeekBar.java,Avoid object allocations during draw/layout operations (preallocate and reuse instead),[55](View) inflater.inflate(LIST_ITEM_LAYOUT parent false); ->[55](View) inflater.inflate(LIST_ITEM_LAYOUT parent false);,22ddb8d,Drew a rectangle over the seekbar. Can probably use this as a starting point for visually marking commentary points on the seekBar,1368237880,86df5c9,added methods for downloading and listing files,1401513176,7ce6ba07,Merge branch 'master' into AikumaCloudStorage,1401513295,Education,0,33275415
800449,hongsenliu/chinese-checkers,UseValueOf,src/org/scoutant/cc/GameView.java,Use Double.valueOf(0.8 * dI) instead,[92]diameter = new Double( 0.96*dI).intValue(); ->[92]diameter = new Double( 0.96*dI).intValue();,b2948c1,Chinese Chess...,1309183676,67908af,fix bug screenshot #1,1342191903,76e2ca9,small cleaning,1342446983,Games,0,33263307
800450,hongsenliu/chinese-checkers,UseValueOf,src/org/scoutant/cc/GameView.java,Use Double.valueOf(0.866 * dI) instead,[91]dJ = new Double(0.8660254*dI).intValue(); ->[91]dJ = new Double(0.8660254*dI).intValue();,b2948c1,Chinese Chess...,1309183676,67908af,fix bug screenshot #1,1342191903,76e2ca9,small cleaning,1342446983,Games,0,33263307
800008,ryanamaral/android-quill,FloatMath,src/name/vbraun/view/write/TouchHandlerActivePen.java,Use java.lang.Math#sqrt instead of android.util.FloatMath#sqrt() since it is faster as of API 8,[238]float new_distance = FloatMath.sqrt(dx*dx + dy*dy); ->DEL,5431a6b,make zoom during move gesture configurable,1332184273,20da6a6,"Implement copy constructors for graphics objects. Make ""duplicate page"" work with lines and images... too.",1365423639,9368b9a,Add musical paper v10.5,1365435193,Productivity,0,33250920
800009,ryanamaral/android-quill,FloatMath,src/name/vbraun/view/write/TouchHandlerActivePen.java,Use java.lang.Math#sqrt instead of android.util.FloatMath#sqrt() since it is faster as of API 8,[231]float old_distance = FloatMath.sqrt(dx*dx + dy*dy); ->DEL,5431a6b,make zoom during move gesture configurable,1332184273,20da6a6,"Implement copy constructors for graphics objects. Make ""duplicate page"" work with lines and images... too.",1365423639,9368b9a,Add musical paper v10.5,1365435193,Productivity,0,33250920
802311,zom/Zom-Android,Recycle,src/info/guardianproject/otr/app/im/app/NewChatActivity.java,This Cursor should be freed up after use with #close(),"[2551]Cursor cursor = contentResolver.query(Imps.ProviderSettings.CONTENT_URInew String[] {Imps.ProviderSettings.NAME Imps.ProviderSettings.VALUE}Imps.ProviderSettings.PROVIDER + ""=?""new String[] { Long.toString(Imps.ProviderSettings.PROVIDER_ID_FOR_GLOBAL_SETTINGS)}null); ->[2551]Cursor cursor = contentResolver.query(Imps.ProviderSettings.CONTENT_URInew String[] {Imps.ProviderSettings.NAME Imps.ProviderSettings.VALUE}Imps.ProviderSettings.PROVIDER + ""=?""new String[] { Long.toString(Imps.ProviderSettings.PROVIDER_ID_FOR_GLOBAL_SETTINGS)}null);",8d9e6bf,add support for QRCode scannning and auto-OTR,1410143401,76cf47f,"remove unused passphrase_view.xml It had errors with duplicate element IDs i.e. android:id=""TableRow01""",1443217607,9b6666f,remove duplicate and unused android:id,1443217607,Customization,0,33074206
800429,utolosa002/BerziklApp,Recycle,src/gipuzkoa/hondakinak/DatabaseHandler.java,This Cursor should be freed up after use with #close(),[253]cursor = db.rawQuery(selectQuery null); ->DEL,7594c68,first commit,1362952842,024f5da,Merge https://github.com/utolosa002/BerziklApp Conflicts: AndroidManifest.xml bin/AndroidManifest.xml bin/HondakinActivity.apk bin/classes.dex bin/classes/gipuzkoa/hondakinak/DatabaseHandler.class bin/classes/gipuzkoa/hondakinak/HondakinActivity$1$1.class bin/classes/gipuzkoa/hondakinak/HondakinActivity$1.class bin/classes/gipuzkoa/hondakinak/HondakinActivity$2.class bin/classes/gipuzkoa/hondakinak/HondakinActivity$3.class bin/classes/gipuzkoa/hondakinak/HondakinActivity$4.class bin/classes/gipuzkoa/hondakinak/HondakinActivity$5.class bin/classes/gipuzkoa/hondakinak/HondakinActivity$6.class bin/classes/gipuzkoa/hondakinak/HondakinActivity.class bin/classes/gipuzkoa/hondakinak/hMotaHautatua$1.class bin/classes/gipuzkoa/hondakinak/hMotaHautatua$2.class bin/classes/gipuzkoa/hondakinak/hMotaHautatua.class bin/res/crunch/drawable-hdpi/ic_launcher.png bin/res/crunch/drawable-mdpi/ic_launcher.png bin/res/crunch/drawable/ikonohandia.png bin/resources.ap_ res/drawable-hdpi/ic_launcher.png res/drawable-mdpi/ic_launcher.png res/drawable/ikonohandia.png src/gipuzkoa/hondakinak/DatabaseHandler.java src/gipuzkoa/hondakinak/HondakinActivity.java src/gipuzkoa/hondakinak/hMotaHautatua.java,1395146643,40063ae,2.4,1395146816,Social,0,32193974
801894,kurtmc/MyEarnings,Recycle,src/com/mcalpinedevelopment/calculatepay/database/Database.java,This Cursor should be freed up after use with #close(),"[284]rows = db.rawQuery(""SELECT * FROM ""+ TABLE_NAME null); ->[284]rows = db.rawQuery(""SELECT * FROM ""+ TABLE_NAME null);",d6d0bcd,Using an ant build script to copy files from SimpleAndroidDatabase into the project.,1386457857,02757a9,Merge branch 'master' of github.com:streetdragon/CalculatePAYE,1400743232,fee1153,Moved project to Android Studio 1.0,1418119662,Tools,0,31661805
801895,kurtmc/MyEarnings,Recycle,src/com/mcalpinedevelopment/calculatepay/database/Database.java,This Cursor should be freed up after use with #close(),"[237]rows = db.rawQuery(""SELECT * FROM ""+ TABLE_NAME null); //db.rawQuery(""SELECT * FROM ""+ TABLE_NAME + "" WHERE "" + NAME + "" == "" + ""'""+getName()+""'"" null); ->[237]rows = db.rawQuery(""SELECT * FROM ""+ TABLE_NAME null); //db.rawQuery(""SELECT * FROM ""+ TABLE_NAME + "" WHERE "" + NAME + "" == "" + ""'""+getName()+""'"" null);",d6d0bcd,Using an ant build script to copy files from SimpleAndroidDatabase into the project.,1386457857,02757a9,Merge branch 'master' of github.com:streetdragon/CalculatePAYE,1400743232,fee1153,Moved project to Android Studio 1.0,1418119662,Tools,0,31661805
801511,FieldDB/AndroidFieldDB,ViewHolder,src/com/github/opensourcefieldlinguistics/fielddb/lessons/ui/DatumRowArrayAdapter.java,Unconditional layout inflation from view adapter: Should use View Holder pattern (use recycled view passed into this method as the second parameter) for smoother scrolling,[33]View rowView = inflater.inflate(R.layout.datum_list_row parent false); ->[34]View rowView = inflater.inflate(R.layout.datum_list_row parent false);,7828d3f,Merge remote-tracking branch 'oprimelayous/native' into merge Conflicts: res/layout/fragment_fixation_video_recorder.xml,1410632969,c55c1bd,using datum row array adapter for the equivalent view holder,1441892554,5bdd633,converted data listview into recyclerview,1441898821,Travel & Local,0,31265852
801868,hwki/SimpleBitcoinWidget,UseSparseArrays,src/com/brentpanther/bitcoinwidget/TextSizer.java,Use new SparseIntArray(...) instead for better performance,[49]public static SparseArray<Integer> providerMap = new SparseArray<Integer>() {{ ->[49]public static SparseArray<Integer> providerMap = new SparseArray<Integer>() {{,986b956,Getting source back up to date.,1390063130,d8b7f24,Added FoxBit exchange. Fixed JustCoin and BTCTurk.,1419949911,97bebe5,3.2.1 added independent reserve,1421287941,Finance,0,31224811
801869,hwki/SimpleBitcoinWidget,UseSparseArrays,src/com/brentpanther/bitcoinwidget/TextSizer.java,Use new SparseIntArray(...) instead for better performance,[35]public static SparseArray<Integer> priceSplitMap = new SparseArray<Integer>() {{ ->[35]public static SparseArray<Integer> priceSplitMap = new SparseArray<Integer>() {{,986b956,Getting source back up to date.,1390063130,d8b7f24,Added FoxBit exchange. Fixed JustCoin and BTCTurk.,1419949911,97bebe5,3.2.1 added independent reserve,1421287941,Finance,0,31224811
801870,hwki/SimpleBitcoinWidget,UseSparseArrays,src/com/brentpanther/bitcoinwidget/TextSizer.java,Use new SparseIntArray(...) instead for better performance,[21]public static SparseArray<Integer> priceMap = new SparseArray<Integer>() {{ ->[21]public static SparseArray<Integer> priceMap = new SparseArray<Integer>() {{,986b956,Getting source back up to date.,1390063130,d8b7f24,Added FoxBit exchange. Fixed JustCoin and BTCTurk.,1419949911,97bebe5,3.2.1 added independent reserve,1421287941,Finance,0,31224811
800546,jajimenez/workpage,Recycle,workpage/src/jajimenez/workpage/data/DataManager.java,This Cursor should be freed up after use with #close(),[974]TaskTag tag = filterTags.get(i); ->[981]TaskTag tag = tags.get(i);,cda30ba,Change of view implemented and some parts of the code refactored.,1419199209,39bc4d8,Boot receiver added.,1450033766,44af8cd,Tag filtering improved.,1450058373,Productivity,0,30859164
800547,jajimenez/workpage,Recycle,workpage/src/jajimenez/workpage/data/DataManager.java,This Cursor should be freed up after use with #close(),"[848]query += "") "" +                ->DEL",cda30ba,Change of view implemented and some parts of the code refactored.,1419199209,39bc4d8,Boot receiver added.,1450033766,44af8cd,Tag filtering improved.,1450058373,Productivity,0,30859164
802011,PeterChu2/Tweet-Offline,Recycle,src/chu/ForCHUApps/tweetoffline/DatabaseConnector.java,This Cursor should be freed up after use with #close(),[71]Cursor result = database.query( ->[71]Cursor result = database.query(,692305e,Completed contextual action for removing selected users from list.,1409622157,b63bf6d,Merge pull request #26 from PeterChu2/feature/screenshots Add screenshots of app to markdown,1423965135,4f6984c,Refactor and migrate to android studio,1440465948,Social,0,30843791
802400,zom/Zom-Android,Recycle,src/info/guardianproject/otr/app/im/app/AddContactActivity.java,This Cursor should be freed up after use with #close(),"[179]Cursor pCursor = cr.query(Imps.ProviderSettings.CONTENT_URInew String[] {Imps.ProviderSettings.NAME Imps.ProviderSettings.VALUE}Imps.ProviderSettings.PROVIDER + ""=?""new String[] { Long.toString(mProviderId)}null); ->[179]Cursor pCursor = cr.query(Imps.ProviderSettings.CONTENT_URInew String[] {Imps.ProviderSettings.NAME Imps.ProviderSettings.VALUE}Imps.ProviderSettings.PROVIDER + ""=?""new String[] { Long.toString(mProviderId)}null);",f2ed19a,address null cursors for some providersetting states,1392526795,71d1c1d,don't re-init timers if they already have been created,1423153272,d4768830,multiple fixes for handling subscription request in UI,1423170580,Customization,0,30643785
800486,IntegersOfK/Beer-Converter,DrawAllocation,src/ca/ajwest/BeerConverter/ColorPickerDialog.java,Avoid object allocations during draw/layout operations (preallocate and reuse instead),[61]canvas.drawOval(new RectF(-r -r r r) mPaint); ->[61]canvas.drawOval(new RectF(-r -r r r) mPaint);,1d51e38,background colours added,1314419781,d692c4f,changed version code,1314419944,97dbf1b,Updated to v3.0.3 Completely new version,1344833562,Books & Reference,0,30413781
802294,zom/Zom-Android,Recycle,src/info/guardianproject/otr/app/im/plugin/xmpp/XmppConnection.java,This Cursor should be freed up after use with #close(),"[806]Cursor cursor = contentResolver.query(Imps.ProviderSettings.CONTENT_URInew String[] {Imps.ProviderSettings.NAME Imps.ProviderSettings.VALUE}Imps.ProviderSettings.PROVIDER + ""=?""new String[] { Long.toString(mProviderId)}null); ->[806]Cursor cursor = contentResolver.query(Imps.ProviderSettings.CONTENT_URInew String[] {Imps.ProviderSettings.NAME Imps.ProviderSettings.VALUE}Imps.ProviderSettings.PROVIDER + ""=?""new String[] { Long.toString(mProviderId)}null);",d7116b4,performance tuning for presence... roster... and vcards,1392526783,975f1c3,fixes #4447 sometimes cursor is null if not init'd yet,1422127405,6a69d43d,fixes #4448 makes sure cursor is closed,1422127639,Customization,0,29600856
800444,hanneseilers/Mensa-SH,ViewHolder,Mensa-SH/src/de/hanneseilers/mensash/MenuAdapter.java,Unconditional layout inflation from view adapter: Should use View Holder pattern (use recycled view passed into this method as the second parameter) for smoother scrolling,[34]View rowView = inflater.inflate(R.layout.menu_list_item parent false); ->[34]View rowView = inflater.inflate(R.layout.menu_list_item parent false);,8ec0d9a,Added changes from my fork,1393770685,da267a8,Updated to mensa-sh-parser library v. 2.2.0 Added colors for new design.,1402241330,c734e78,Created clean android project for new version (android >= 4.0 only),1422534782,Lifestyle,0,28764097
810609,loisaidasam/talking-james,DrawAllocation,src/com/samsandberg/talkingjames/Scene.java,Avoid object allocations during draw/layout operations (preallocate and reuse instead),[84]Point bottomTopLeft = new Point(topTopLeft.x center.y); ->[84]Point bottomTopLeft = new Point(topTopLeft.x center.y);,28dd02b,initial commit - this will also be a tag of version 1 of this baby working,1332679979,9ea4629,this is the first official version of talking james - it is actually going on the market!,1332896557,25ee73f,Initial commit,1361249778,Entertainment,0,28569799
820609,loisaidasam/talking-james,DrawAllocation,src/com/samsandberg/talkingjames/Scene.java,Avoid object allocations during draw/layout operations (preallocate and reuse instead),[83]Point topTopLeft = new Point(center.x - (jamesTop.getWidth() / 2) center.y - jamesTop.getHeight()); ->[83]Point topTopLeft = new Point(center.x - (jamesTop.getWidth() / 2) center.y - jamesTop.getHeight());,28dd02b,initial commit - this will also be a tag of version 1 of this baby working,1332679979,9ea4629,this is the first official version of talking james - it is actually going on the market!,1332896557,25ee73f,Initial commit,1361249778,Entertainment,0,28569799
830609,loisaidasam/talking-james,DrawAllocation,src/com/samsandberg/talkingjames/Scene.java,Avoid object allocations during draw/layout operations (preallocate and reuse instead),[81]Point center = new Point(canvas.getWidth()/2 canvas.getHeight()/2); ->[81]Point center = new Point(canvas.getWidth()/2 canvas.getHeight()/2);,28dd02b,initial commit - this will also be a tag of version 1 of this baby working,1332679979,9ea4629,this is the first official version of talking james - it is actually going on the market!,1332896557,25ee73f,Initial commit,1361249778,Entertainment,0,28569799
